Categoria,Série,Data de Início,Hora de Início,Data Final,Hora de Término,Valor,Unidade de Medida
Ajuste da Rotação da Transmissão,"1,5 a 1,9",30 ago 2023,00:00,30 ago 2023,23:59,9.39,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",30 ago 2023,00:00,30 ago 2023,23:59,2.05,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",31 ago 2023,00:00,31 ago 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",31 ago 2023,00:00,31 ago 2023,23:59,0.05,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",31 ago 2023,00:00,31 ago 2023,23:59,0.11,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",31 ago 2023,00:00,31 ago 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",31 ago 2023,00:00,31 ago 2023,23:59,6.48,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",31 ago 2023,00:00,31 ago 2023,23:59,2.29,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",1 set 2023,00:00,1 set 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",1 set 2023,00:00,1 set 2023,23:59,0.05,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",1 set 2023,00:00,1 set 2023,23:59,0.06,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",1 set 2023,00:00,1 set 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",1 set 2023,00:00,1 set 2023,23:59,8.33,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",1 set 2023,00:00,1 set 2023,23:59,1.97,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",2 set 2023,00:00,2 set 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",2 set 2023,00:00,2 set 2023,23:59,0.07,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",2 set 2023,00:00,2 set 2023,23:59,0.01,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",2 set 2023,00:00,2 set 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",2 set 2023,00:00,2 set 2023,23:59,7.45,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",2 set 2023,00:00,2 set 2023,23:59,0.87,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",4 set 2023,00:00,4 set 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",4 set 2023,00:00,4 set 2023,23:59,0.38,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",4 set 2023,00:00,4 set 2023,23:59,0.01,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",4 set 2023,00:00,4 set 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",4 set 2023,00:00,4 set 2023,23:59,9.86,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",4 set 2023,00:00,4 set 2023,23:59,1.21,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",5 set 2023,00:00,5 set 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",5 set 2023,00:00,5 set 2023,23:59,0.09,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",5 set 2023,00:00,5 set 2023,23:59,0.01,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",5 set 2023,00:00,5 set 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",5 set 2023,00:00,5 set 2023,23:59,10.27,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",5 set 2023,00:00,5 set 2023,23:59,0.8,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",6 set 2023,00:00,6 set 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",6 set 2023,00:00,6 set 2023,23:59,0.04,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",6 set 2023,00:00,6 set 2023,23:59,0.79,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",6 set 2023,00:00,6 set 2023,23:59,0.04,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",6 set 2023,00:00,6 set 2023,23:59,7.3,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",6 set 2023,00:00,6 set 2023,23:59,2.9,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",7 set 2023,00:00,7 set 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",7 set 2023,00:00,7 set 2023,23:59,0.08,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",7 set 2023,00:00,7 set 2023,23:59,0.12,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",7 set 2023,00:00,7 set 2023,23:59,0.06,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",7 set 2023,00:00,7 set 2023,23:59,4.78,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",7 set 2023,00:00,7 set 2023,23:59,2.44,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",8 set 2023,00:00,8 set 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",8 set 2023,00:00,8 set 2023,23:59,0.01,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",8 set 2023,00:00,8 set 2023,23:59,0.13,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",8 set 2023,00:00,8 set 2023,23:59,0.17,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",8 set 2023,00:00,8 set 2023,23:59,3.89,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",8 set 2023,00:00,8 set 2023,23:59,3.45,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",9 set 2023,00:00,9 set 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",9 set 2023,00:00,9 set 2023,23:59,0.17,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",9 set 2023,00:00,9 set 2023,23:59,0.45,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",9 set 2023,00:00,9 set 2023,23:59,0.27,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",9 set 2023,00:00,9 set 2023,23:59,4.56,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",9 set 2023,00:00,9 set 2023,23:59,1.9,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",10 set 2023,00:00,10 set 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",10 set 2023,00:00,10 set 2023,23:59,0.01,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",10 set 2023,00:00,10 set 2023,23:59,0.01,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",10 set 2023,00:00,10 set 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",10 set 2023,00:00,10 set 2023,23:59,0.04,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",10 set 2023,00:00,10 set 2023,23:59,0.75,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",11 set 2023,00:00,11 set 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",11 set 2023,00:00,11 set 2023,23:59,0.29,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",11 set 2023,00:00,11 set 2023,23:59,0.07,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",11 set 2023,00:00,11 set 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",11 set 2023,00:00,11 set 2023,23:59,6.67,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",11 set 2023,00:00,11 set 2023,23:59,2.08,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",12 set 2023,00:00,12 set 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",12 set 2023,00:00,12 set 2023,23:59,0.8,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",12 set 2023,00:00,12 set 2023,23:59,0.22,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",12 set 2023,00:00,12 set 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",12 set 2023,00:00,12 set 2023,23:59,6.81,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",12 set 2023,00:00,12 set 2023,23:59,4.73,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",13 set 2023,00:00,13 set 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",13 set 2023,00:00,13 set 2023,23:59,0.12,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",13 set 2023,00:00,13 set 2023,23:59,0.22,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",13 set 2023,00:00,13 set 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",13 set 2023,00:00,13 set 2023,23:59,7.19,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",13 set 2023,00:00,13 set 2023,23:59,4.15,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",14 set 2023,00:00,14 set 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",14 set 2023,00:00,14 set 2023,23:59,0.61,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",14 set 2023,00:00,14 set 2023,23:59,0.06,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",14 set 2023,00:00,14 set 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",14 set 2023,00:00,14 set 2023,23:59,8.35,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",14 set 2023,00:00,14 set 2023,23:59,2.28,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",15 set 2023,00:00,15 set 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",15 set 2023,00:00,15 set 2023,23:59,0.06,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",15 set 2023,00:00,15 set 2023,23:59,0.02,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",15 set 2023,00:00,15 set 2023,23:59,0.01,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",15 set 2023,00:00,15 set 2023,23:59,10.16,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",15 set 2023,00:00,15 set 2023,23:59,0.71,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",16 set 2023,00:00,16 set 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",16 set 2023,00:00,16 set 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",16 set 2023,00:00,16 set 2023,23:59,0.01,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",16 set 2023,00:00,16 set 2023,23:59,0.03,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",16 set 2023,00:00,16 set 2023,23:59,6.05,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",16 set 2023,00:00,16 set 2023,23:59,0.36,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",17 set 2023,00:00,17 set 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",17 set 2023,00:00,17 set 2023,23:59,0.13,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",17 set 2023,00:00,17 set 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",17 set 2023,00:00,17 set 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",17 set 2023,00:00,17 set 2023,23:59,0.56,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",17 set 2023,00:00,17 set 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",18 set 2023,00:00,18 set 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",18 set 2023,00:00,18 set 2023,23:59,0.07,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",18 set 2023,00:00,18 set 2023,23:59,0.02,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",18 set 2023,00:00,18 set 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",18 set 2023,00:00,18 set 2023,23:59,10.56,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",18 set 2023,00:00,18 set 2023,23:59,1.25,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",19 set 2023,00:00,19 set 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",19 set 2023,00:00,19 set 2023,23:59,0.11,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",19 set 2023,00:00,19 set 2023,23:59,0.13,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",19 set 2023,00:00,19 set 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",19 set 2023,00:00,19 set 2023,23:59,9.08,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",19 set 2023,00:00,19 set 2023,23:59,2.62,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",20 set 2023,00:00,20 set 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",20 set 2023,00:00,20 set 2023,23:59,0.09,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",20 set 2023,00:00,20 set 2023,23:59,0.01,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",20 set 2023,00:00,20 set 2023,23:59,0.05,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",20 set 2023,00:00,20 set 2023,23:59,10.07,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",20 set 2023,00:00,20 set 2023,23:59,2.47,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",21 set 2023,00:00,21 set 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",21 set 2023,00:00,21 set 2023,23:59,0.05,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",21 set 2023,00:00,21 set 2023,23:59,0.02,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",21 set 2023,00:00,21 set 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",21 set 2023,00:00,21 set 2023,23:59,7.32,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",21 set 2023,00:00,21 set 2023,23:59,1.82,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",22 set 2023,00:00,22 set 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",22 set 2023,00:00,22 set 2023,23:59,0.61,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",22 set 2023,00:00,22 set 2023,23:59,0.01,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",22 set 2023,00:00,22 set 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",22 set 2023,00:00,22 set 2023,23:59,9.65,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",22 set 2023,00:00,22 set 2023,23:59,2.37,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",23 set 2023,00:00,23 set 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",23 set 2023,00:00,23 set 2023,23:59,0.07,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",23 set 2023,00:00,23 set 2023,23:59,0.37,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",23 set 2023,00:00,23 set 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",23 set 2023,00:00,23 set 2023,23:59,5.66,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",23 set 2023,00:00,23 set 2023,23:59,1.4,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",25 set 2023,00:00,25 set 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",25 set 2023,00:00,25 set 2023,23:59,0.47,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",25 set 2023,00:00,25 set 2023,23:59,0.05,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",25 set 2023,00:00,25 set 2023,23:59,0.03,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",25 set 2023,00:00,25 set 2023,23:59,9.14,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",25 set 2023,00:00,25 set 2023,23:59,1.9,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",26 set 2023,00:00,26 set 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",26 set 2023,00:00,26 set 2023,23:59,0.08,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",26 set 2023,00:00,26 set 2023,23:59,0.09,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",26 set 2023,00:00,26 set 2023,23:59,0.07,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",26 set 2023,00:00,26 set 2023,23:59,9.67,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",26 set 2023,00:00,26 set 2023,23:59,1.82,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",27 set 2023,00:00,27 set 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",27 set 2023,00:00,27 set 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",27 set 2023,00:00,27 set 2023,23:59,0.17,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",27 set 2023,00:00,27 set 2023,23:59,0.1,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",27 set 2023,00:00,27 set 2023,23:59,8.45,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",27 set 2023,00:00,27 set 2023,23:59,1.51,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",28 set 2023,00:00,28 set 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",28 set 2023,00:00,28 set 2023,23:59,0.03,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",28 set 2023,00:00,28 set 2023,23:59,0.04,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",28 set 2023,00:00,28 set 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",28 set 2023,00:00,28 set 2023,23:59,6.22,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",28 set 2023,00:00,28 set 2023,23:59,3.3,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",29 set 2023,00:00,29 set 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",29 set 2023,00:00,29 set 2023,23:59,0.02,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",29 set 2023,00:00,29 set 2023,23:59,0.19,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",29 set 2023,00:00,29 set 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",29 set 2023,00:00,29 set 2023,23:59,4.32,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",29 set 2023,00:00,29 set 2023,23:59,4.49,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",30 set 2023,00:00,30 set 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",30 set 2023,00:00,30 set 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",30 set 2023,00:00,30 set 2023,23:59,0.42,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",30 set 2023,00:00,30 set 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",30 set 2023,00:00,30 set 2023,23:59,2.08,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",30 set 2023,00:00,30 set 2023,23:59,1.81,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",2 out 2023,00:00,2 out 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",2 out 2023,00:00,2 out 2023,23:59,0.01,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",2 out 2023,00:00,2 out 2023,23:59,0.41,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",2 out 2023,00:00,2 out 2023,23:59,0.02,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",2 out 2023,00:00,2 out 2023,23:59,6.47,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",2 out 2023,00:00,2 out 2023,23:59,4.04,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",3 out 2023,00:00,3 out 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",3 out 2023,00:00,3 out 2023,23:59,0.03,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",3 out 2023,00:00,3 out 2023,23:59,0.33,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",3 out 2023,00:00,3 out 2023,23:59,0.02,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",3 out 2023,00:00,3 out 2023,23:59,6.93,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",3 out 2023,00:00,3 out 2023,23:59,2.63,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",4 out 2023,00:00,4 out 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",4 out 2023,00:00,4 out 2023,23:59,0.01,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",4 out 2023,00:00,4 out 2023,23:59,0.02,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",4 out 2023,00:00,4 out 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",4 out 2023,00:00,4 out 2023,23:59,7.46,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",4 out 2023,00:00,4 out 2023,23:59,1.93,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",5 out 2023,00:00,5 out 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",5 out 2023,00:00,5 out 2023,23:59,0.06,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",5 out 2023,00:00,5 out 2023,23:59,0.07,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",5 out 2023,00:00,5 out 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",5 out 2023,00:00,5 out 2023,23:59,8.96,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",5 out 2023,00:00,5 out 2023,23:59,2.53,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",6 out 2023,00:00,6 out 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",6 out 2023,00:00,6 out 2023,23:59,0.02,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",6 out 2023,00:00,6 out 2023,23:59,0.1,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",6 out 2023,00:00,6 out 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",6 out 2023,00:00,6 out 2023,23:59,6.58,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",6 out 2023,00:00,6 out 2023,23:59,3.28,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",7 out 2023,00:00,7 out 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",7 out 2023,00:00,7 out 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",7 out 2023,00:00,7 out 2023,23:59,0.01,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",7 out 2023,00:00,7 out 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",7 out 2023,00:00,7 out 2023,23:59,3.8,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",7 out 2023,00:00,7 out 2023,23:59,2.0,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",9 out 2023,00:00,9 out 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",9 out 2023,00:00,9 out 2023,23:59,0.02,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",9 out 2023,00:00,9 out 2023,23:59,0.2,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",9 out 2023,00:00,9 out 2023,23:59,0.15,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",9 out 2023,00:00,9 out 2023,23:59,8.54,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",9 out 2023,00:00,9 out 2023,23:59,2.99,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",10 out 2023,00:00,10 out 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",10 out 2023,00:00,10 out 2023,23:59,0.03,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",10 out 2023,00:00,10 out 2023,23:59,0.02,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",10 out 2023,00:00,10 out 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",10 out 2023,00:00,10 out 2023,23:59,11.05,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",10 out 2023,00:00,10 out 2023,23:59,3.58,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",11 out 2023,00:00,11 out 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",11 out 2023,00:00,11 out 2023,23:59,0.05,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",11 out 2023,00:00,11 out 2023,23:59,0.1,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",11 out 2023,00:00,11 out 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",11 out 2023,00:00,11 out 2023,23:59,7.49,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",11 out 2023,00:00,11 out 2023,23:59,4.99,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",12 out 2023,00:00,12 out 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",12 out 2023,00:00,12 out 2023,23:59,0.02,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",12 out 2023,00:00,12 out 2023,23:59,0.13,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",12 out 2023,00:00,12 out 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",12 out 2023,00:00,12 out 2023,23:59,5.03,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",12 out 2023,00:00,12 out 2023,23:59,2.08,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",13 out 2023,00:00,13 out 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",13 out 2023,00:00,13 out 2023,23:59,0.07,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",13 out 2023,00:00,13 out 2023,23:59,0.01,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",13 out 2023,00:00,13 out 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",13 out 2023,00:00,13 out 2023,23:59,8.39,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",13 out 2023,00:00,13 out 2023,23:59,2.3,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",14 out 2023,00:00,14 out 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",14 out 2023,00:00,14 out 2023,23:59,0.0,hr
